,name,mean,std,cat,mean_norm,std_norm,slope
157,Claudia GHISOLFI.csv,29.408163265306122,11.235951167544995,WOMEN,0.5343301088877722,0.18614844211093529,-6.470864600861831e-19
158,Clement VERNAISON.csv,44.333333333333336,19.59251557780845,MEN,0.6545413121159619,0.2150266990677328,-2.342280534286419e-18
159,Cloe COSCOY.csv,42.125,19.08205963726138,WOMEN,0.701446984239576,0.1871216301539253,3.584338371785398e-19
160,Cody ROTH.csv,33.15384615384615,15.683569714014697,MEN,0.5954990628368088,0.2537323742495832,3.2203122118777616e-18
161,Colin DUFFY.csv,9.4,8.435375246872871,MEN,0.10383566219073492,0.0817654559896985,-2.0175710063692462e-19
162,Connor BYRNE.csv,49.857142857142854,16.44616035663615,MEN,0.7991191315426317,0.21098273489648658,-4.3275275404457814e-18
163,Cristian BRENNA.csv,14.451612903225806,9.333947752433657,MEN,0.29499818281174656,0.21318016500638867,
164,Cuifang HE.csv,31.666666666666668,15.667375870472586,WOMEN,0.8344007051277152,0.08666271780391054,1.5459218299979372e-18
165,Cécile MARTHA.csv,21.6,4.722287581247038,WOMEN,0.5019011240859981,0.1822241584248171,3.591764535631771e-17
166,Cédric LACHAT.csv,7.05,5.6820412899185255,MEN,0.13634921269737918,0.13604448334557925,-2.941702696856784e-19
167,Cédric LO PICCOLO.csv,30.444444444444443,15.166666666666668,MEN,0.5023478966824857,0.24793745593277408,-5.188996255771958e-18
168,César Ciudad MANZANEDO.csv,27.352941176470587,10.301342002808349,MEN,0.4813953201870157,0.15413660911919475,2.1647628770366106e-19
169,Daisuke KASAHARA.csv,23.833333333333332,7.935153852740768,MEN,0.5941126487673304,0.09840950461186741,-2.4071259984946913e-18
170,Daisuke KONISHI.csv,39.8,13.113182510571397,MEN,0.7322393910388904,0.10072603616602065,-7.282041240613637e-19
171,Damaris KNORR.csv,13.470588235294118,8.158413742573304,WOMEN,0.3299716276872901,0.151797483996442,-1.9194233899690817e-19
172,Dan ZHANG.csv,23.4,4.03732584763727,WOMEN,0.8926646251886856,0.04431401944331124,-7.365071944455068e-19
173,Daniel JUNG.csv,34.4,19.83179265724609,MEN,0.6109733340876731,0.14808481742400104,-8.940417662379624e-18
174,Daniel MORENO DE LOS HUERTO.csv,39.0,13.00349603340998,MEN,0.7211907532478937,0.1223918898689947,-5.769957361029516e-19
175,Daniel WINKLER.csv,18.0,10.320665144856608,MEN,0.3278197413029311,0.13831819188445654,-7.753444389420122e-19
176,Danny VALENCIA.csv,66.28571428571429,14.614083227196586,MEN,0.7062835640801008,0.14287579497195949,-1.6205426669145946e-18
177,David BARRANS.csv,47.72222222222222,15.280920651181733,MEN,0.591898732182201,0.15444255732036108,4.340119490357718e-19
178,David CAUDE.csv,19.767441860465116,10.873377731878477,MEN,0.3665460900900712,0.18934282150677526,1.3882983434682774e-18
179,David FIRNENBURG.csv,33.27777777777778,13.923342886109753,MEN,0.5150920564876207,0.246879393163561,-1.6989884046182613e-18
180,David LAMA.csv,7.625,6.494414473594884,MEN,0.160495650499683,0.12128164016317326,7.00494368451525e-19
181,David SATANEK.csv,43.6,10.08959860450355,MEN,0.8669815622607094,0.16115896670909624,1.0499214150736771e-19
182,Davide ZAVAGNIN.csv,34.285714285714285,13.622460444847274,MEN,0.5783741589520972,0.20689436678917197,-1.4239113608138957e-18
183,Davoud REKABI.csv,29.666666666666668,17.235622027262803,MEN,0.6046139748912928,0.29184395114781764,1.749181949292068e-19
184,Delaney MILLER.csv,20.681818181818183,11.369911687207239,WOMEN,0.4137568502879753,0.1884914567405107,-5.037030826409573e-19
185,Delphine MARTIN.csv,15.318181818181818,7.133998836132466,WOMEN,0.40154351301004804,0.15845647981959468,
186,Denis ZHENDINSKIY.csv,76.16666666666667,30.26163688016011,MEN,0.9081979014544642,0.10709363008403452,2.519948362294401e-19
187,Denise BERTRAM.csv,41.25,9.331207240835912,WOMEN,0.8161289638063329,0.04008478937813604,7.107806476113902e-19
188,Di NIU.csv,44.375,29.904311681475917,WOMEN,0.7854731114039624,0.2126684310262376,-9.23247263763876e-21
189,Diego LAMPUGNANI.csv,40.166666666666664,13.060117406312497,MEN,0.6644735702828947,0.23184554371923724,7.107435532753405e-18
190,Diego Luis GONZÁLEZ.csv,54.0,10.661457061146317,MEN,0.9623096269537754,0.039772335814061095,-1.578220082665467e-19
191,Diego Martín MARSELLA PRADO.csv,43.76923076923077,12.994574804855077,MEN,0.7288512432981443,0.20311177537324152,2.5752381533636164e-18
192,Dimitri VOGT.csv,44.25,11.692291367364861,MEN,0.5758110042461857,0.17720201952498715,-8.39250280492675e-19
193,Dinara FAKHRITDINOVA.csv,13.491228070175438,7.83108003638967,WOMEN,0.3332192772388298,0.19369732342158677,5.150077816635783e-20
194,Dmitri MUNOZ.csv,24.8,14.219704638282753,MEN,0.5586491628135513,0.30143166033657837,-1.861502290168288e-18
195,Dmitrii FAKIRIANOV.csv,13.92,12.854700826286596,MEN,0.2171298899703765,0.2019815687147631,-2.372809080906373e-19
196,Dmitrii SHARAFUTDINOV.csv,24.75,9.852483370776556,MEN,0.41713989162403037,0.16516496143221085,-7.301998862257513e-19
197,Dohyun LEE.csv,27.533333333333335,17.9239132631986,MEN,0.3490328192205039,0.2232199530740593,-2.7488431039189556e-18
198,Domen SKOFIC.csv,10.166666666666666,7.043468021299473,MEN,0.19599482597395068,0.15251921465007404,-4.529390450659269e-19
199,Donato LELLA.csv,27.09090909090909,15.96530328840981,MEN,0.43268802620913643,0.24137142753921773,-3.240241168142537e-18
200,Dylan CHUAT.csv,51.888888888888886,24.08030546133315,MEN,0.6066386835205796,0.20157603269138868,-4.00878182345038e-18
201,Eduard MARIN GARCIA.csv,20.76086956521739,15.233274664524071,MEN,0.3942898487451436,0.21263390338727642,-2.818591272848816e-19
202,Edward HAMER.csv,47.2,29.354727046934027,MEN,0.6844935279418015,0.22437953664810747,-3.024428426943487e-18
203,Eirik Birkelund OLSEN.csv,64.7,17.845323072322216,MEN,0.8860646196521251,0.10439744767302743,7.218751344710798e-19
204,Ekaterina IAEMOURD.csv,12.714285714285714,5.0896720822428145,WOMEN,0.3020393575793049,0.10155633144337162,
205,Ekaterina KIPRIIANOVA.csv,23.4,7.3006848993775915,WOMEN,0.31175950778094913,0.1350005787110552,1.2930693508034713e-18
206,Ekaterina KOROLKOVA.csv,23.571428571428573,8.243323416704026,WOMEN,0.668045961107636,0.17729847846885388,-8.154278901920329e-19
207,Elan JONASMCRAE.csv,28.71794871794872,13.508182155834131,MEN,0.4940154523364105,0.15097665278212652,-1.0665665009376533e-19
208,Elena CHOUMILOVA.csv,15.0,12.349089035228468,WOMEN,0.34608999608712665,0.300660810160585,1.2030135281539126e-17
209,Elena KRASOVSKAIA.csv,36.07692307692308,10.71962016165948,WOMEN,0.5258545613766017,0.15542721052845876,-1.4197637690448939e-18
210,Elena OVTCHINNIKOVA.csv,9.285714285714286,6.210590034081188,WOMEN,0.20514206684570477,0.16232342204681616,1.6851666629211088e-18
211,Eliska ADAMOVSKA.csv,24.25,18.676963012449885,WOMEN,0.32687836958166405,0.20161711304982158,-2.425689424737742e-18
212,Eliska NOVOTNA.csv,62.333333333333336,17.060676031935742,WOMEN,0.8517789951873033,0.1604788945872204,2.5877827255273185e-18
213,Eliska VLCKOVA.csv,42.42857142857143,4.503966505838413,WOMEN,0.9153819542508755,0.10250185424363373,3.8935836744436294e-18
214,Elizabeth ASHER.csv,31.25,9.067209367511357,WOMEN,0.6986710630815511,0.12540036546259825,-2.0657354507661056e-18
215,Elizabeth SEPULVEDA.csv,70.6,11.32548748031036,WOMEN,0.9257295510570144,0.02667038238078088,1.4045581227587466e-19
216,Elko SCHELLINGERHOUT.csv,39.5,11.717914652766668,MEN,0.7361589053868904,0.1682510657665562,-9.293173567584354e-19
217,Ellis ERNSBERGER.csv,34.4,8.384509526501834,MEN,0.43030476053859745,0.09540468557476191,2.0062999977618093e-18
218,Elnaz REKABI.csv,33.0,13.105342422081156,WOMEN,0.4878440617642144,0.17767856974779458,-1.088061018997639e-18
219,Elodie GIROUX.csv,26.333333333333332,9.247440268266214,WOMEN,0.6605213275627084,0.17425440366493197,-1.767713156328486e-20
220,Emeline TESO.csv,34.714285714285715,8.035634920242991,WOMEN,0.8438627477327169,0.0896982434875476,4.792746345251939e-19
221,Emeline THOMAS.csv,31.333333333333332,5.8878405775518985,WOMEN,0.7017200695182219,0.13976201683774675,-2.4340203979601377e-18
222,Emilie POUGET.csv,9.571428571428571,8.299344605396314,WOMEN,0.26928628055435644,0.22200803568375316,-2.3224725757840176e-18
223,Emilio RIOS.csv,94.2,12.477980605851254,MEN,0.9719068850439934,0.041448771603277555,-1.5000728047554841e-18
224,Emily HARRINGTON.csv,13.166666666666666,11.320402605539925,WOMEN,0.35973089900213345,0.3144013587662372,1.4200376921845553e-18
225,Emily PHILLIPS.csv,48.9,12.670613420211527,WOMEN,0.7009008483462437,0.1311686263453106,1.520353863700741e-18
226,Emily SCOTT.csv,76.6,6.730527468185536,WOMEN,0.9310585410854909,0.027270263987095193,-5.535982212850927e-19
